10286
2601	660	480	180	
2602	620	600	60	
2603	80	220	20	
2604	1060	480	40	
2605	820	880	40	
2606	180	400	180	
2607	600	400	120	
2608	800	680	100	
2609	800	400	200	
2610	140	280	180	
2611	200	1160	20	
2612	1080	1160	80	
2613	280	620	120	
2614	340	660	200	
2615	840	580	100	
2616	1120	160	20	
2617	260	1140	40	
2618	760	120	100	
2619	80	140	160	
2620	220	460	100	
2621	1080	380	160	
2622	360	1220	140	
2623	700	40	80	
2624	1060	940	200	
2625	360	1200	100	
2626	1040	1200	120	
2627	520	720	120	
2628	620	500	100	
2629	1260	1380	140	
2630	260	120	80	
2631	1180	1100	80	
2632	780	1100	20	
2633	840	1260	20	
2634	620	40	160	
2635	460	760	120	
2636	820	140	180	
2637	420	1100	20	
2638	1080	1200	20	
2639	700	680	0	
2640	580	520	80	
2641	300	1260	160	
2642	260	1080	160	
2643	1140	860	200	
2644	1380	680	180	
2645	920	540	80	
2646	0	240	160	
2647	440	400	120	
2648	520	280	40	
2649	1400	20	140	
2650	800	520	160	
2651	500	20	200	
2652	700	20	200	
2653	600	1240	160	
2654	780	700	120	
2655	400	1280	80	
2656	1200	900	140	
2657	960	60	100	
2658	1000	260	80	
2659	1280	620	160	
2660	20	180	120	
2661	1300	1220	160	
2662	1040	1300	160	
2663	340	1160	160	
2664	600	700	140	
2665	1280	1360	20	
2666	1400	340	200	
2667	780	1100	100	
2668	460	1160	120	
2669	1260	1220	100	
2670	1100	1000	200	
2671	140	920	40	
2672	760	1320	0	
2673	720	640	40	
2674	280	820	100	
2675	680	440	80	
2676	1060	1020	120	
2677	560	1240	0	
2678	620	780	180	
2679	860	60	200	
2680	960	240	40	
2681	1260	940	120	
2682	1300	220	120	
2683	220	760	40	
2684	1160	1120	0	
2685	1120	540	0	
2686	100	760	180	
2687	60	740	180	
2688	600	700	100	
2689	880	660	160	
2690	1400	420	160	
2691	420	560	200	
2692	1120	620	140	
2693	820	960	40	
2694	900	900	120	
2695	520	300	160	
2696	360	880	80	
2697	1120	1040	140	
2698	80	1340	180	
2699	620	860	140	
2700	180	780	120	
2701	160	820	120	
2702	800	600	140	
2703	1000	520	140	
2704	800	60	140	
2705	1100	540	0	
2706	700	360	200	
2707	1000	420	40	
2708	80	460	120	
2709	20	780	0	
2710	840	820	140	
2711	520	1200	0	
2712	1400	1380	180	
2713	620	120	80	
2714	1120	140	180	
2715	760	680	100	
2716	1020	1380	120	
2717	720	280	0	
2718	180	900	200	
2719	420	1080	0	
2720	860	200	60	
2721	860	1360	0	
2722	700	1180	0	
2723	40	460	200	
2724	620	1060	0	
2725	860	1380	140	
2726	340	160	60	
2727	0	660	40	
2728	1100	1300	80	
2729	940	1220	20	
2730	60	1360	80	
2731	660	800	40	
2732	360	1140	40	
2733	480	1400	200	
2734	1260	1020	80	
2735	160	1120	140	
2736	1180	340	140	
2737	280	1260	60	
2738	440	880	160	
2739	260	560	40	
2740	1140	1000	40	
2741	1140	540	0	
2742	1100	780	140	
2743	560	660	180	
2744	200	640	0	
2745	500	1180	140	
2746	220	20	20	
2747	1000	260	120	
2748	280	900	40	
2749	1240	640	180	
2750	600	380	60	
2751	1400	900	200	
2752	160	920	20	
2753	1200	720	80	
2754	160	640	40	
2755	100	1020	40	
2756	920	1380	140	
2757	180	760	40	
2758	460	1040	140	
2759	1300	960	0	
2760	640	1060	100	
2761	420	1280	40	
2762	500	920	40	
2763	620	680	60	
2764	400	380	120	
2765	1400	1340	20	
2766	100	1120	200	
2767	760	180	40	
2768	560	1140	160	
2769	280	240	140	
2770	940	960	200	
2771	1160	1220	120	
2772	1080	20	40	
2773	1180	300	180	
2774	180	1080	140	
2775	40	400	160	
2776	460	480	20	
2777	640	1160	200	
2778	20	840	120	
2779	940	320	60	
2780	1340	60	140	
2781	1060	1380	160	
2782	580	1240	40	
2783	1280	780	180	
2784	320	460	40	
2785	1320	1380	40	
2786	1360	700	200	
2787	700	1240	100	
2788	640	440	20	
2789	920	1180	80	
2790	40	100	20	
2791	320	840	180	
2792	1060	860	0	
2793	300	60	80	
2794	0	460	120	
2795	0	920	100	
2796	380	460	20	
2797	1120	1000	120	
2798	980	1300	180	
2799	860	320	60	
2800	1360	0	160	
2801	340	100	160	
2802	380	1120	120	
2803	600	1020	120	
2804	940	720	60	
2805	1380	1040	120	
2806	740	1180	120	
2807	340	920	80	
2808	1280	980	100	
2809	720	1320	60	
2810	80	760	120	
2811	1200	580	120	
2812	20	440	200	
2813	1340	220	180	
2814	60	600	40	
2815	800	600	80	
2816	1060	1040	100	
2817	780	680	20	
2818	560	1340	100	
2819	480	40	140	
2820	340	1100	20	
2821	0	1360	120	
2822	980	1300	20	
2823	1000	800	140	
2824	420	1020	0	
2825	780	280	140	
2826	640	920	60	
2827	440	420	100	
2828	900	1300	40	
2829	0	1320	20	
2830	240	740	140	
2831	480	60	200	
2832	40	1120	200	
2833	1380	200	180	
2834	1100	360	120	
2835	1120	300	60	
2836	1180	1320	200	
2837	1300	1220	80	
2838	120	960	100	
2839	1340	60	40	
2840	1100	440	0	
2841	1060	1240	200	
2842	840	60	180	
2843	1200	760	180	
2844	60	660	60	
2845	440	1180	60	
2846	1240	1160	120	
2847	120	40	180	
2848	400	540	200	
2849	200	380	60	
2850	280	1120	180	
2851	80	980	160	
2852	1340	0	140	
2853	360	620	200	
2854	440	600	200	
2855	120	880	20	
2856	440	520	160	
2857	820	340	120	
2858	40	680	200	
2859	1340	280	200	
2860	760	1240	140	
2861	20	120	160	
2862	180	1320	80	
2863	940	480	120	
2864	1040	720	0	
2865	400	200	40	
2866	1400	1360	20	
2867	720	800	160	
2868	420	100	60	
2869	880	720	200	
2870	820	60	200	
2871	720	340	60	
2872	920	100	40	
2873	740	40	60	
2874	1160	1160	200	
2875	260	100	20	
2876	40	1380	80	
2877	1400	240	160	
2878	400	1060	80	
2879	1300	920	60	
2880	300	300	120	
2881	980	480	200	
2882	900	20	100	
2883	1320	620	0	
2884	940	360	200	
2885	800	1120	100	
2886	640	680	40	
2887	1400	1400	40	
2888	560	720	20	
2889	360	600	40	
2890	440	300	180	
2891	400	1120	160	
2892	20	500	120	
2893	320	1080	140	
2894	920	1080	0	
2895	20	1320	140	
2896	900	360	180	
2897	620	40	100	
2898	340	360	80	
2899	1300	840	200	
2900	420	720	0	
2901	100	100	120	
2902	1100	900	60	
2903	1280	1360	200	
2904	940	200	100	
2905	180	1220	80	
2906	460	680	40	
2907	140	620	60	
2908	200	780	140	
2909	1180	860	180	
2910	440	1220	200	
2911	560	40	100	
2912	560	620	160	
2913	960	80	180	
2914	780	20	40	
2915	740	1400	0	
2916	320	480	40	
2917	1180	340	60	
2918	260	120	180	
2919	320	1280	80	
2920	400	380	180	
2921	1160	700	200	
2922	1300	1300	140	
2923	500	1400	120	
2924	1180	420	160	
2925	780	1300	180	
2926	800	1160	40	
2927	840	20	0	
2928	420	200	20	
2929	0	1320	100	
2930	1060	140	160	
2931	1040	280	80	
2932	360	1100	20	
2933	700	1300	140	
2934	480	920	120	
2935	420	1060	100	
2936	960	560	0	
2937	1400	660	140	
2938	540	760	100	
2939	1100	1000	0	
2940	820	200	200	
2941	320	700	200	
2942	140	180	140	
2943	480	920	0	
2944	1040	680	0	
2945	540	560	60	
2946	980	0	20	
2947	940	420	160	
2948	1100	600	200	
2949	460	700	80	
2950	560	1360	100	
2951	1060	920	60	
2952	900	1100	140	
2953	860	1180	100	
2954	600	1380	40	
2955	820	660	120	
2956	360	1220	200	
2957	900	460	20	
2958	320	1240	200	
2959	620	1140	200	
2960	340	420	80	
2961	760	320	0	
2962	1080	700	100	
2963	1100	320	160	
2964	1300	240	0	
2965	120	340	100	
2966	260	660	120	
2967	1240	740	0	
2968	820	880	120	
2969	780	760	120	
2970	1260	960	60	
2971	900	240	180	
2972	1360	900	40	
2973	120	940	160	
2974	420	360	100	
2975	1120	1300	160	
2976	1300	380	20	
2977	1240	760	0	
2978	660	700	160	
2979	760	1240	120	
2980	520	260	20	
2981	1060	1080	20	
2982	980	980	0	
2983	180	500	0	
2984	760	1400	40	
2985	560	800	60	
2986	1360	860	120	
2987	1060	900	100	
2988	580	440	40	
2989	160	1220	0	
2990	820	1060	120	
2991	1080	1400	60	
2992	800	40	80	
2993	80	160	200	
2994	900	1140	0	
2995	100	240	60	
2996	920	720	60	
2997	540	0	140	
2998	600	1120	20	
2999	780	660	100	
3000	620	440	60	
3001	780	100	0	
3002	280	980	160	
3003	680	1300	80	
3004	500	360	120	
3005	1200	1360	40	
3006	1160	980	180	
3007	180	960	20	
3008	600	640	140	
3009	580	780	120	
3010	240	560	200	
3011	660	300	160	
3012	980	740	60	
3013	1340	1300	200	
3014	100	1020	100	
3015	140	440	140	
3016	580	140	80	
3017	20	620	180	
3018	1240	660	100	
3019	1020	120	80	
3020	440	740	200	
3021	220	680	100	
3022	80	1180	180	
3023	620	940	60	
3024	1340	420	80	
3025	240	360	0	
3026	1180	280	60	
3027	200	800	200	
3028	920	1360	60	
3029	1040	1380	20	
3030	720	660	160	
3031	200	620	80	
3032	1080	1360	180	
3033	480	960	40	
3034	1120	140	100	
3035	0	260	20	
3036	860	280	20	
3037	840	460	180	
3038	220	200	100	
3039	600	300	100	
3040	900	1120	140	
3041	640	420	140	
3042	1160	300	100	
3043	720	620	20	
3044	700	1380	40	
3045	1100	660	0	
3046	880	920	40	
3047	1280	700	0	
3048	700	980	100	
3049	920	480	200	
3050	720	140	40	
3051	200	980	160	
3052	1180	1160	20	
3053	860	420	20	
3054	300	240	40	
3055	1240	120	100	
3056	60	300	140	
3057	840	1220	80	
3058	100	780	140	
3059	740	800	120	
3060	0	780	200	
3061	0	1380	100	
3062	1180	320	160	
3063	360	960	60	
3064	40	960	140	
3065	1180	820	160	
3066	840	380	180	
3067	960	220	80	
3068	400	580	40	
3069	1300	1020	180	
3070	820	1120	100	
3071	1060	1360	100	
3072	640	880	120	
3073	1040	20	20	
3074	120	0	180	
3075	740	1240	80	
3076	40	360	200	
3077	500	620	80	
3078	640	1280	180	
3079	1240	1200	60	
3080	0	280	160	
3081	40	440	60	
3082	1140	1320	200	
3083	0	1080	80	
3084	420	1260	200	
3085	1280	480	200	
3086	600	260	0	
3087	220	700	20	
3088	980	1400	0	
3089	1140	20	140	
3090	360	880	40	
3091	1300	1380	0	
3092	240	600	120	
3093	480	900	40	
3094	1080	440	140	
3095	220	600	140	
3096	1280	800	100	
3097	280	120	140	
3098	480	180	20	
3099	40	80	20	
3100	1360	1400	140	
3101	560	120	120	
3102	320	1260	140	
3103	1260	1300	160	
3104	540	240	200	
3105	1080	780	20	
3106	1220	80	200	
3107	460	1220	160	
3108	360	300	80	
3109	20	120	100	
3110	900	160	100	
3111	500	1340	120	
3112	1220	20	200	
3113	380	1360	100	
3114	1400	380	40	
3115	1180	740	40	
3116	160	40	120	
3117	1360	960	160	
3118	700	1220	120	
3119	80	580	0	
3120	540	1240	0	
3121	1220	1260	140	
3122	200	460	180	
3123	460	20	20	
3124	1080	1080	40	
3125	940	920	80	
3126	20	1240	140	
3127	180	140	180	
3128	1400	340	100	
3129	360	0	120	
3130	720	140	100	
3131	300	1020	160	
3132	160	1380	0	
3133	500	840	140	
3134	1180	400	40	
3135	420	420	60	
3136	660	180	80	
3137	1300	1360	160	
3138	1100	760	160	
3139	1340	320	100	
3140	1020	580	100	
3141	1080	860	160	
3142	60	840	40	
3143	840	800	0	
3144	1140	20	40	
3145	860	740	200	
3146	1220	1200	40	
3147	1220	960	180	
3148	600	40	120	
3149	840	600	120	
3150	1400	1060	180	
3151	120	1120	40	
3152	1260	800	100	
3153	1060	560	80	
3154	960	1300	60	
3155	1140	1200	60	
3156	1000	840	140	
3157	720	480	60	
3158	340	960	20	
3159	920	680	140	
3160	20	1180	80	
3161	1280	1080	0	
3162	1380	1300	40	
3163	1200	920	140	
3164	980	140	0	
3165	920	0	140	
3166	680	480	120	
3167	420	580	80	
3168	1160	360	180	
3169	500	160	140	
3170	1240	600	80	
3171	520	1300	100	
3172	300	560	60	
3173	1020	1260	160	
3174	300	860	100	
3175	120	1160	40	
3176	1280	920	0	
3177	580	240	160	
3178	1400	800	40	
3179	400	260	160	
3180	860	200	0	
3181	120	400	120	
3182	800	860	40	
3183	1200	1060	180	
3184	80	1160	160	
3185	1340	1000	40	
3186	40	800	200	
3187	1380	1360	100	
3188	500	160	0	
3189	980	520	80	
3190	720	720	160	
3191	1020	320	80	
3192	1080	1000	180	
3193	700	660	120	
3194	200	600	60	
3195	360	220	20	
3196	660	1100	20	
3197	1300	240	40	
3198	640	60	180	
3199	1180	180	180	
3200	640	20	40	
3201	660	80	200	
3202	620	120	60	
3203	1280	980	200	
3204	960	820	140	
3205	1320	360	80	
3206	1120	740	60	
3207	580	1320	80	
3208	1020	600	120	
3209	1040	760	160	
3210	1040	220	140	
3211	1160	60	20	
3212	860	820	40	
3213	140	880	160	
3214	580	1280	40	
3215	200	500	80	
3216	20	1300	160	
3217	1060	600	20	
3218	1080	1000	80	
3219	80	20	160	
3220	1160	720	200	
3221	860	840	40	
3222	480	1280	180	
3223	740	480	200	
3224	40	780	40	
3225	720	500	40	
3226	820	760	180	
3227	820	120	20	
3228	1160	1220	20	
3229	420	40	180	
3230	1120	300	0	
3231	740	760	100	
3232	280	240	40	
3233	600	300	180	
3234	680	500	100	
3235	880	460	40	
3236	20	920	0	
3237	1140	560	20	
3238	580	180	180	
3239	20	1140	160	
3240	360	240	100	
3241	200	40	60	
3242	1060	1360	120	
3243	1100	240	40	
3244	740	1160	60	
3245	1260	180	20	
3246	500	1300	0	
3247	480	460	120	
3248	420	1160	180	
3249	540	1080	180	
3250	800	120	200	
3251	140	1360	100	
3252	1280	640	0	
3253	480	480	180	
3254	560	60	80	
3255	640	920	120	
3256	1300	720	100	
3257	740	940	200	
3258	840	800	140	
3259	900	960	100	
3260	0	0	40	
3261	880	1260	140	
3262	1180	1340	200	
3263	680	560	60	
3264	420	0	40	
3265	860	1120	120	
3266	1300	40	160	
3267	480	180	0	
3268	100	1340	40	
3269	700	1160	180	
3270	640	300	120	
3271	700	860	140	
3272	1260	840	160	
3273	1360	1120	0	
3274	860	120	200	
3275	80	1300	120	
3276	140	60	0	
3277	1300	1100	0	
3278	660	1220	40	
3279	1100	680	80	
3280	280	1040	20	
3281	1140	320	140	
3282	400	1260	120	
3283	340	1120	80	
3284	1060	180	0	
3285	920	1260	20	
3286	640	1060	0	
3287	440	300	60	
3288	420	240	0	
3289	500	1000	100	
3290	140	760	0	
3291	580	300	60	
3292	340	40	60	
3293	1400	1120	0	
3294	100	420	80	
3295	1040	940	100	
3296	100	520	40	
3297	1060	1200	180	
3298	560	560	20	
3299	60	1240	60	
3300	600	1120	40	
3301	1180	760	140	
3302	80	760	60	
3303	620	860	100	
3304	100	80	140	
3305	560	1140	180	
3306	140	1400	20	
3307	1380	300	200	
3308	720	200	0	
3309	360	740	180	
3310	1180	0	80	
3311	1060	1100	100	
3312	380	620	40	
3313	60	860	40	
3314	620	1120	200	
3315	600	740	20	
3316	660	180	160	
3317	760	360	160	
3318	880	1100	60	
3319	140	120	80	
3320	0	360	180	
3321	1000	160	100	
3322	1240	940	160	
3323	1040	720	140	
3324	960	1140	100	
3325	300	380	100	
3326	760	240	120	
3327	20	340	200	
3328	300	660	20	
3329	800	760	0	
3330	940	160	40	
3331	840	1000	100	
3332	40	1300	80	
3333	660	780	120	
3334	1300	180	200	
3335	780	700	80	
3336	1120	260	140	
3337	360	160	180	
3338	1340	1280	180	
3339	1320	1180	20	
3340	460	1340	180	
3341	300	40	20	
3342	920	1300	20	
3343	980	1120	60	
3344	1140	1400	100	
3345	360	1060	40	
3346	680	1160	140	
3347	300	1400	40	
3348	1240	840	120	
3349	940	1000	120	
3350	460	0	60	
3351	960	160	180	
3352	520	560	100	
3353	860	40	100	
3354	920	1180	200	
3355	200	580	140	
3356	500	640	100	
3357	320	960	20	
3358	860	360	200	
3359	540	180	200	
3360	1120	620	120	
3361	620	1040	160	
3362	880	240	40	
3363	1300	680	100	
3364	1320	1400	40	
3365	560	860	0	
3366	1240	1240	200	
3367	400	1040	20	
3368	160	940	100	
3369	940	340	0	
3370	900	240	80	
3371	1160	640	20	
3372	620	760	0	
3373	420	1040	100	
3374	820	540	40	
3375	660	1020	140	
3376	780	280	20	
3377	320	1080	60	
3378	1240	460	200	
3379	900	980	40	
3380	1020	20	80	
3381	500	460	180	
3382	420	780	160	
3383	260	1280	200	
3384	120	120	120	
3385	740	1240	40	
3386	220	1300	120	
3387	1340	1260	20	
3388	460	460	180	
3389	1160	1280	40	
3390	760	600	40	
3391	1060	1360	80	
3392	400	680	20	
3393	80	1320	20	
3394	480	780	0	
3395	100	980	80	
3396	900	240	160	
3397	1280	1180	200	
3398	120	340	120	
3399	320	880	0	
3400	800	800	100	
3401	1020	120	180	
3402	1200	780	140	
3403	1020	720	140	
3404	760	1200	140	
3405	1020	380	200	
3406	660	720	200	
3407	1320	980	200	
3408	840	260	140	
3409	580	1020	140	
3410	300	220	200	
3411	820	920	60	
3412	320	920	140	
3413	240	460	60	
3414	520	0	200	
3415	1400	1260	80	
3416	700	1060	180	
3417	1100	1060	200	
3418	400	280	200	
3419	1140	420	120	
3420	100	1260	120	
3421	1260	920	160	
3422	220	1000	60	
3423	200	820	140	
3424	560	880	160	
3425	1220	1220	160	
3426	1360	1240	140	
3427	520	760	0	
3428	480	500	160	
3429	1200	840	80	
3430	660	500	160	
3431	740	920	20	
3432	700	320	140	
3433	240	340	100	
3434	440	480	20	
3435	1340	900	180	
3436	0	380	80	
3437	40	500	0	
3438	180	1140	0	
3439	220	180	180	
3440	1020	880	140	
3441	240	1080	180	
3442	1180	400	80	
3443	700	840	160	
3444	400	680	200	
3445	740	1340	180	
3446	240	0	60	
3447	180	700	0	
3448	1220	960	20	
3449	240	860	60	
3450	620	0	20	
3451	1300	1260	140	
3452	840	820	160	
3453	1140	260	160	
3454	680	100	120	
3455	1060	880	0	
3456	220	220	180	
3457	1320	1000	80	
3458	500	1000	60	
3459	420	1220	120	
3460	720	1340	120	
3461	280	480	80	
3462	1200	960	160	
3463	940	540	0	
3464	300	1080	200	
3465	1040	40	0	
3466	0	220	0	
3467	1100	1180	0	
3468	80	1000	100	
3469	560	840	120	
3470	1180	540	60	
3471	1060	800	200	
3472	620	1360	120	
3473	1280	940	20	
3474	780	1360	160	
3475	320	20	20	
3476	1240	340	120	
3477	400	160	60	
3478	740	300	200	
3479	960	1360	200	
3480	980	640	100	
3481	640	1220	180	
3482	1120	80	0	
3483	20	320	0	
3484	1240	200	60	
3485	620	1040	100	
3486	660	620	40	
3487	660	1280	40	
3488	1260	920	100	
3489	1140	540	60	
3490	780	1320	0	
3491	60	60	40	
3492	220	1040	100	
3493	940	1200	180	
3494	80	1000	60	
3495	280	1240	100	
3496	1120	840	160	
3497	1320	260	20	
3498	160	1140	0	
3499	1040	1240	20	
3500	840	1320	60	
3501	900	1000	60	
3502	40	1020	200	
3503	280	520	160	
3504	1120	520	80	
3505	540	180	40	
3506	480	560	100	
3507	180	180	20	
3508	900	780	160	
3509	800	560	140	
3510	1000	1380	60	
3511	380	480	80	
3512	880	1380	60	
3513	1380	160	180	
3514	1180	180	120	
3515	600	760	100	
3516	60	540	80	
3517	1280	1080	80	
3518	680	1060	0	
3519	800	240	40	
3520	860	380	180	
3521	220	880	200	
3522	60	1280	20	
3523	1100	40	200	
3524	1400	840	40	
3525	220	280	160	
3526	1240	1100	20	
3527	680	920	140	
3528	320	280	80	
3529	1200	1100	20	
3530	520	1040	40	
3531	160	280	200	
3532	120	200	140	
3533	560	0	120	
3534	640	900	100	
3535	540	1280	200	
3536	600	740	80	
3537	700	1300	20	
3538	240	1020	200	
3539	240	820	60	
3540	1140	1120	100	
3541	380	340	180	
3542	940	60	160	
3543	540	300	20	
3544	760	0	120	
3545	1120	1100	60	
3546	180	320	100	
3547	920	1240	80	
3548	460	1180	100	
3549	580	1040	60	
3550	1020	160	0	
3551	660	1400	160	
3552	440	1260	180	
3553	800	260	20	
3554	880	120	80	
3555	60	1120	60	
3556	800	1080	200	
3557	480	1020	200	
3558	1280	1400	200	
3559	1160	640	120	
3560	1280	1000	0	
3561	260	40	120	
3562	240	1300	180	
3563	200	1100	160	
3564	420	1060	80	
3565	100	40	60	
3566	0	1360	80	
3567	580	1180	100	
3568	1000	460	60	
3569	1280	780	160	
3570	0	1380	120	
3571	900	1240	80	
3572	180	1340	140	
3573	840	1040	120	
3574	40	560	40	
3575	160	560	180	
3576	760	500	140	
3577	80	440	120	
3578	1340	480	140	
3579	1260	1340	80	
3580	1020	140	180	
3581	920	660	40	
3582	840	300	0	
3583	1200	500	100	
3584	1080	500	60	
3585	1120	840	20	
3586	400	380	40	
3587	120	1020	180	
3588	380	900	120	
3589	1080	660	40	
3590	700	440	80	
3591	1380	980	20	
3592	1340	780	160	
3593	100	140	140	
3594	360	360	140	
3595	280	1180	160	
3596	900	1260	140	
3597	280	240	200	
3598	1400	360	100	
3599	440	760	80	
3600	860	780	60	
3601	80	20	0	
3602	180	0	200	
3603	300	520	80	
3604	560	760	80	
3605	960	520	200	
3606	620	780	200	
3607	1220	540	80	
3608	480	140	160	
3609	800	480	60	
3610	1080	220	100	
3611	160	0	0	
3612	40	540	100	
3613	580	400	160	
3614	480	1400	160	
3615	60	80	140	
3616	0	860	0	
3617	500	480	180	
3618	140	160	20	
3619	1200	1080	20	
3620	320	900	180	
3621	920	80	160	
3622	720	880	180	
3623	580	1100	100	
3624	460	840	60	
3625	1300	300	140	
3626	220	840	160	
3627	1040	660	140	
3628	640	1120	40	
3629	1100	960	200	
3630	820	580	100	
3631	700	440	200	
3632	660	1120	80	
3633	300	1060	80	
3634	1400	260	0	
3635	740	620	180	
3636	1380	1400	200	
3637	1280	280	100	
3638	320	60	60	
3639	1200	1400	180	
3640	760	960	200	
3641	1220	240	0	
3642	20	1400	0	
3643	240	120	160	
3644	100	560	100	
3645	1320	240	20	
3646	320	1080	200	
3647	1380	620	120	
3648	780	1080	60	
3649	480	740	80	
3650	420	1200	40	
3651	760	1200	180	
3652	1040	1020	100	
3653	320	420	20	
3654	20	820	140	
3655	560	120	40	
3656	1360	480	180	
3657	140	960	80	
3658	200	1200	60	
3659	0	80	60	
3660	360	1060	100	
3661	1040	840	140	
3662	460	980	80	
3663	1060	1200	20	
3664	1160	180	80	
3665	1220	140	20	
3666	460	1320	80	
3667	580	960	20	
3668	580	240	0	
3669	1280	600	120	
3670	520	180	20	
3671	1260	400	20	
3672	0	900	60	
3673	1020	820	100	
3674	1400	1240	120	
3675	260	1180	60	
3676	0	1200	160	
3677	100	1000	200	
3678	580	1200	120	
3679	240	120	80	
3680	1320	580	140	
3681	1340	80	180	
3682	740	0	180	
3683	460	1120	160	
3684	580	640	80	
3685	1140	780	0	
3686	440	640	60	
3687	160	820	180	
3688	1220	560	80	
3689	500	820	0	
3690	1060	1200	60	
3691	360	520	60	
3692	860	840	100	
3693	40	1320	180	
3694	0	1040	60	
3695	1280	900	160	
3696	540	1260	100	
3697	1240	1120	0	
3698	60	400	180	
3699	1400	1400	80	
3700	740	800	160	
3701	80	80	60	
3702	360	740	100	
3703	920	60	20	
3704	120	1300	160	
3705	420	1020	160	
3706	740	980	20	
3707	280	1100	0	
3708	980	1240	200	
3709	820	500	0	
3710	740	900	140	
3711	1320	1020	200	
3712	560	1040	20	
3713	1120	1080	60	
3714	180	1260	80	
3715	1160	240	40	
3716	720	0	20	
3717	1080	180	200	
3718	880	760	60	
3719	1120	200	80	
3720	600	200	80	
3721	20	600	80	
3722	1020	900	140	
3723	1240	780	140	
3724	1360	40	180	
3725	1260	720	60	
3726	940	1260	80	
3727	660	320	80	
3728	1120	260	40	
3729	720	700	20	
3730	800	1400	140	
3731	40	620	180	
3732	640	780	20	
3733	900	1200	180	
3734	140	960	140	
3735	620	580	80	
3736	340	940	0	
3737	1120	520	40	
3738	1080	960	180	
3739	260	500	120	
3740	0	1140	140	
3741	180	860	200	
3742	1120	340	0	
3743	840	560	0	
3744	140	200	20	
3745	1380	920	180	
3746	40	280	120	
3747	220	1080	120	
3748	1100	800	80	
3749	1320	600	200	
3750	200	620	160	
3751	920	260	100	
3752	120	740	80	
3753	660	640	100	
3754	780	1240	120	
3755	100	200	200	
3756	0	580	120	
3757	1180	1340	120	
3758	840	1220	120	
3759	200	780	80	
3760	760	720	20	
3761	1160	1180	40	
3762	640	140	40	
3763	1200	360	100	
3764	1100	1400	100	
3765	200	20	0	
3766	560	240	120	
3767	1220	1180	160	
3768	1260	480	80	
3769	1260	1140	20	
3770	940	360	180	
3771	1200	820	20	
3772	1200	740	60	
3773	940	80	60	
3774	1320	860	20	
3775	340	640	20	
3776	700	1340	100	
3777	500	460	40	
3778	1360	300	0	
3779	440	180	60	
3780	200	680	120	
3781	960	340	180	
3782	720	480	40	
3783	40	1380	180	
3784	360	340	120	
3785	1080	40	160	
3786	420	580	140	
3787	160	720	80	
3788	660	1080	40	
3789	720	1180	0	
3790	1140	400	40	
3791	340	900	100	
3792	940	460	60	
3793	1360	840	160	
3794	1080	960	0	
3795	820	1140	180	
3796	600	1260	40	
3797	340	740	100	
3798	240	220	180	
3799	360	1380	160	
3800	100	140	60	
3801	1080	640	160	
3802	540	1060	120	
3803	1260	480	0	
3804	1020	980	200	
3805	220	380	80	
3806	20	780	100	
3807	300	280	120	
3808	1280	1240	60	
3809	400	60	160	
3810	740	40	140	
3811	740	500	140	
3812	940	1160	40	
3813	1180	1000	200	
3814	160	1020	60	
3815	1400	20	120	
3816	180	460	120	
3817	960	380	80	
3818	1060	340	160	
3819	680	220	80	
3820	140	480	60	
3821	1180	280	140	
3822	460	1120	200	
3823	860	140	40	
3824	860	0	0	
3825	680	1060	200	
3826	1300	540	200	
3827	1320	660	20	
3828	1380	1360	80	
3829	400	100	60	
3830	540	1360	100	
3831	1260	1080	200	
3832	1300	1040	20	
3833	960	1340	40	
3834	780	960	20	
3835	940	1300	40	
3836	20	1220	0	
3837	120	1320	180	
3838	1200	700	100	
3839	260	540	0	
3840	200	900	60	
3841	480	540	40	
3842	120	580	140	
3843	1000	880	160	
3844	1080	140	160	
3845	700	20	40	
3846	1060	240	140	
3847	1100	1260	40	
3848	80	200	120	
3849	1300	1160	20	
3850	620	480	200	
3851	1140	400	60	
3852	0	1320	160	
3853	60	520	40	
3854	20	1260	80	
3855	700	840	40	
3856	620	1380	200	
3857	480	40	80	
3858	860	920	80	
3859	560	420	140	
3860	760	1060	20	
3861	880	60	60	
3862	260	820	160	
3863	1260	600	120	
3864	700	420	180	
3865	40	600	160	
3866	440	600	100	
3867	680	640	100	
3868	620	380	80	
3869	600	600	160	
3870	1360	40	140	
3871	1400	1340	200	
3872	920	840	140	
3873	1220	820	160	
3874	1000	400	60	
3875	1280	1060	80	
3876	380	740	140	
3877	460	960	180	
3878	1320	400	180	
3879	60	1340	120	
3880	1160	340	0	
3881	660	840	140	
3882	640	160	20	
3883	680	900	180	
3884	1360	1200	180	
3885	360	1180	140	
3886	1340	560	200	
3887	860	540	120	
3888	1100	900	20	
3889	100	1360	40	
3890	160	40	200	
3891	460	980	100	
3892	220	600	80	
3893	80	740	120	
3894	360	960	140	
3895	560	1240	40	
3896	1240	860	0	
3897	1260	440	80	
3898	1380	540	140	
3899	1300	1160	60	
3900	1020	1400	20	
3901	960	1320	180	
3902	1220	1340	40	
3903	540	280	60	
3904	180	780	20	
3905	640	1300	140	
3906	860	80	140	
3907	1080	220	120	
3908	1160	80	0	
3909	780	1040	20	
3910	1380	860	200	
3911	1100	40	40	
3912	160	460	60	
3913	1060	900	20	
3914	0	1140	160	
3915	600	180	80	
3916	60	980	200	
3917	920	660	140	
3918	920	460	160	
